Id,Name,ProducerId,Appellation,Country,Region,WineType,PRODUCER_SALESFORCE_ID
3416,"Vintage Blanc de Blancs 1er Cru ""Coup de Foudre""",1638,,France,Champagne,Sparkling wine,a0F1X0000005anLUAQ
9709,Valpolicella Superiore,17,,Italy,Veneto,Red wine,a0F1X0000005aNyUAI
6486,"Barolo ""Albe""",1646,,Italy,Piemonte,Red wine,a0F1X0000005aYXUAY
6485,"Barbaresco ""Currá""",1172,,Italy,Piemonte,Red wine,a0F1X0000005aoqUAA
9273,"Ruby Vintage Port ""Extra Selected""",268,,Portugal,Douro,Port,a0F1X0000005aCTUAY
1119,"Morgon ""Cuvée Corcelette""",637,,France,Beaujolais,Red wine,a0F1X0000005abRUAQ
1125,"Cabernet Sauvignon ""Hilary Goldschmidt""",645,,United States,California,Red wine,a0F1X0000005aZHUAY
718,"Tawny Colheita Port ""Coroa de Rei",423,,Portugal,Douro,Port,a0F1X0000005akrUAA
10434,"Morey-Saint-Denis 1er Cru ""Cuvée des Alouettes""",1912,,France,Burgundy,Red wine,a0F1X0000005aUQUAY
6488,"Barolo ""Chinato""",907,,Italy,Piemonte,Red wine,a0F1X0000005aDLUAY
6762,Blanc de Noir,2770,,Bulgaria,Bulgaria,White wine,a0F1X0000005a8OUAQ
9535,Smith Haut Lafitte Blanc,485,,France,Bordeaux,White wine,a0F1X0000005aLnUAI
6489,"Pinot Noir ""Donnelly Creek Vineyard""",2671,,United States,California,Red wine,a0F1X0000005asHUAQ
6764,Borovitza Traminer,2770,,Bulgaria,Bulgaria,White wine,a0F1X0000005a8OUAQ
9538,La Réserve du Général,2,,France,Bordeaux,Red wine,a0F1X0000005aKoUAI
460,Cote de Baleau,264,,France,Bordeaux,Red wine,a0F1X0000005aGQUAY
461,"Beaune 1er Cru ""Clos-des-Couchereaux""",265,,France,Burgundy,Red wine,a0F1X0000005afGUAQ
9710,Corton Blanc Grand Cru,3689,,France,Burgundy,White wine,a0F1X0000005aUGUAY
7183,"Malbec ""Orzada""",2595,,Chile,Curico Valley,Red wine,a0F1X0000005aioUAA
3475,"Rosé ""Á Table!!!""",1661,,France,Vin de France,Rose,a0F1X0000005aWpUAI
9275,"Ruby Vintage Port ""Quinta da Foz""",3562,,Portugal,Douro,Port,a0F1X0000005aCeUAI
1048,"Ladoix ""Le Clou""",466,,France,Burgundy,Red wine,a0F1X0000005aUSUAY
7395,"Meursault ""Les Chevalières""",2976,,France,Burgundy,White wine,a0F1X0000005aSZUAY
1049,"Syrah ""Herve Souhaut""",591,,France,Rhone,Red wine,a0F1X0000005aUiUAI
7397,"Puligny-Montrachet 1er Cru ""La Truffière""",2977,,France,Burgundy,White wine,a0F1X0000005aVPUAY
7184,"Tempranillo ""Fortius""",2928,,Spain,Navarra,Red wine,a0F1X0000005aBjUAI
7402,"Puligny-Montrachet 1er Cru ""La Garenne""",1372,,France,Burgundy,White wine,a0F1X0000005aTQUAY
9536,"Shiraz ""Stonewell""",3149,,Australia,South Australia,Red wine,a0F1X0000005ajuUAA
6492,"Barolo ""Tortoniano""",2468,,Italy,Piemonte,Red wine,a0F1X0000005ahCUAQ
7401,Heresztyn-Mazzini,2979,,France,Burgundy,White wine,a0F1X0000005aScUAI
3488,"Vintage ""Andy Warhol""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
9277,Vinhas Velhas,89,,Portugal,Douro,Red wine,a0F1X0000005aczUAA
9284,"Cabernet Sauvignon ""GIII Blend""",3557,,United States,California,Red wine,a0F1X0000005aipUAA
10108,"Syrah ""Vintner's Reserve""",3310,,United States,California,Red wine,a0F1X0000005aclUAA
9537,Langoa Barton,3626,,France,Bordeaux,Red wine,a0F1X0000005aJLUAY
1137,"Zinfandel ""Carl's - Dry Creek Valley""",641,,United States,California,Red wine,a0F1X0000005asNUAQ
1138,"Cabernet Sauvignon ""Dry Creek Valley""",641,,United States,California,Red wine,a0F1X0000005asNUAQ
1136,"Cabernet Sauvignon ""Vineman""",641,,United States,California,Red wine,a0F1X0000005asNUAQ
1140,"Cabernet Sauvignon ""Snake River Valley""",643,,United States,Idaho,Red wine,a0F1X0000005acxUAA
3503,Bianco di Sei,1671,,Italy,Sicily,White wine,a0F1X0000005ajEUAQ
1134,"Cabernet Sauvignon ""Yoeman""",645,,United States,California,Red wine,a0F1X0000005aZHUAY
1133,"Cabernet Sauvignon ""Game Ranch - PLUS""",645,,United States,California,Red wine,a0F1X0000005aZHUAY
1050,"La Souteronne ""Herve Souhaut""",591,,France,Rhone,Red wine,a0F1X0000005aUiUAI
9712,"Ca' Marcanda ""Camarcanda""",147,,Italy,Piemonte,Red wine,a0F1X0000005aYNUAY
3513,Obi Wine Keno Bulle,1674,,France,Alsace,Sparkling wine,a0F1X0000005aSNUAY
3520,Le Schlouk,1674,,France,Alsace,White wine,a0F1X0000005aSNUAY
3524,Pino,1674,,France,Alsace,White wine,a0F1X0000005aSNUAY
3526,Les Chênes Reuilly Sauvignon,1673,,France,Loire,White wine,a0F1X0000005aOWUAY
1149,"QS ""2""",20,,Spain,Castilla y León,Red wine,a0F1X0000005almUAA
3527,A Chacun sa bulle,1679,,France,Alsace,Sparkling wine,a0F1X0000005accUAA
1146,"Cabernet Sauvignon ""Old Mission San Miguel""",651,,United States,California,Red wine,a0F1X0000005aezUAA
10437,"Riesling GG ""Hochheim Hölle""",1515,,Germany,Rheingau,White wine,a0F1X0000005ad9UAA
9542,Notton,3629,,France,Bordeaux,Red wine,a0F1X0000005aKmUAI
9544,Lanessan,2724,,France,Bordeaux,Red wine,a0F1X0000005aJKUAY
3533,"Satrapezo ""10 Kvevri""",1066,,Georgia,Kakheti,White wine,a0F1X0000005ag6UAA
1151,"Beaune ""Les Beaux et Bons""",652,,France,Burgundy,Red wine,a0F1X0000005abJUAQ
9891,L'arbossar,1180,,Spain,Catalonia,Red wine,a0F1X0000005apwUAA
9894,"Gewurztraminer ""Cuvée Sélectionnée""",3757,,France,Alsace,White wine,a0F1X0000005adrUAA
3548,"Sauternes ""Cuveé Exceptionnelle""",1683,,France,Sauternes,Sweet wine,a0F1X0000005aLjUAI
3530,"Vintage ""Saint-Vincent""",688,,France,Champagne,Sparkling wine,a0F1X0000005amiUAA
3555,Louis VIII,1685,,France,Cognac,Others,a0F1X0000005amFUAQ
3559,"Vintage Rosé ""Grand Vintage""",939,,France,Champagne,Sparkling wine,a0F1X0000005ahXUAQ
9279,The Gem,1979,,South Africa,Western Cape,Red wine,a0F1X0000005aroUAA
9714,"Pinot Noir ""Central Otago""",3707,,New Zealand,Central Otago,Red wine,a0F1X0000005aCUUAY
6502,Chateau Mouton,2675,,France,Bordeaux,Red wine,a0F1X0000005abgUAA
10438,Vintage Extra Brut,3959,,France,Champagne,Sparkling wine,a0F1X0000005akqUAA
9541,Haut Bailly,1047,,France,Bordeaux,Red wine,a0F1X0000005aIJUAY
6589,"Mencia ""Selección Familiar""",2722,,Spain,Castilla y León,Red wine,a0F1X0000005aBeUAI
9900,Puy Guilhem,3758,,France,Bordeaux,Red wine,a0F1X0000005aLHUAY
10110,"Chardonnay ""Vintner's Reserve""",3310,,United States,California,White wine,a0F1X0000005aclUAA
1157,"Beaujolais-Villages ""Lou.Y Es-Tu?""",657,,France,Beaujolais,Red wine,a0F1X0000005ap6UAA
6498,Millery,2673,,France,Bordeaux,Red wine,a0F1X0000005aH7UAI
6588,"Bourgogne ""Le nez de Muse""",1888,,France,Burgundy,Red wine,a0F1X0000005aebUAA
10111,"Cabernet Sauvignon ""One Point Five""",2648,,United States,California,Red wine,a0F1X0000005aoSUAQ
3634,"Vintage Blanc de Blancs ""Vertus""",1367,,France,Champagne,Sparkling wine,a0F1X0000005arhUAA
7199,FIFA World Cup 2006,2930,,Germany,Pfalz,Red wine,a0F1X0000005ajvUAA
7416,"Pinot Noir ""Cristom""",2989,,United States,Oregon,Red wine,a0F1X0000005aNmUAI
9298,Eisrébe,440,,United States,California,Sweet wine,a0F1X0000005acIUAQ
9893,"Sauvignon Blanc ""La Chatellenie""",574,,France,Loire,White wine,a0F1X0000005acGUAQ
485,Moulin Riche,282,,France,Bordeaux,Red wine,a0F1X0000005aKdUAI
7198,Bernateau,2929,,France,Bordeaux,Red wine,a0F1X0000005aFeUAI
7417,Moulinet-Lasserre,2990,,France,Bordeaux,Red wine,a0F1X0000005aKcUAI
484,Pressar,281,,France,Bordeaux,Red wine,a0F1X0000005aLDUAY
9543,Spätburgunder Trocken,946,,Germany,Rheinhessen,Red wine,a0F1X0000005asSUAQ
9286,Grand Reserva Blend,3566,,Chile,Maipo Valley,Red wine,a0F1X0000005aMKUAY
7418,Magdelaine,168,,France,Bordeaux,Red wine,a0F1X0000005aKDUAY
3624,Savennieres Roche aux Moines,1700,,France,Loire,White wine,a0F1X0000005aO2UAI
10439,"Brut Blanc de Blancs Grand Cru ""D'aÿ""",1369,,France,Champagne,Sparkling wine,a0F1X0000005aYUUAY
3635,Hautvillers Grande Cuvée ,1705,,France,Champagne,Sparkling wine,a0F1X0000005aYoUAI
1165,Sardon,20,,Spain,Castilla y León,Red wine,a0F1X0000005almUAA
9282,"Vinho de Mesa Tinto ""Paulo da Silva""",3563,,Portugal,Estremadura-Lisboa,Red wine,a0F1X0000005aqyUAA
7204,Maison Blanche,2935,,France,Bordeaux,Red wine,a0F1X0000005aKFUAY
9288,"Merlot ""Family Reserve""",3568,,Canada,Ontario,Red wine,a0F1X0000005akkUAA
7421,"Bourgogne Blanc ""Chardonnay""",869,,France,Burgundy,White wine,a0F1X0000005a9pUAA
1187,"Barolo ""Tenuta Arnulfo""",673,,Italy,Piemonte,Red wine,a0F1X0000005aNbUAI
1177,Kadarka,667,,Hungary,Villany-Siklos,Red wine,a0F1X0000005aakUAA
1131,"Cabernet Sauvignon ""Game Ranch""",645,,United States,California,Red wine,a0F1X0000005aZHUAY
7201,Picque Caillou,2932,,France,Bordeaux,Red wine,a0F1X0000005aL3UAI
7203,Haut-Mazieres,2934,,France,Bordeaux,Red wine,a0F1X0000005aIUUAY
7202,Leyssac,2933,,France,Bordeaux,Red wine,a0F1X0000005aK7UAI
7200,Milleroques,2931,,France,Bordeaux,Red wine,a0F1X0000005aKTUAY
10112,"Chateauneuf-du-Pape ""Les Quartz""",1244,,France,Rhone,Red wine,a0F1X0000005aeAUAQ
6560,"Cabernet Sauvignon Reserve ""Torpedo Rocks""",2706,,Australia,Western Australian,Red wine,a0F1X0000005aDHUAY
9545,Taurasi,3369,,Italy,Campania,Red wine,a0F1X0000005aXLUAY
1181,"Priorat ""Clos Mogador""",668,,Spain,Catalonia,Red wine,a0F1X0000005aaxUAA
1172,La Pointe,665,,France,Bordeaux,Red wine,a0F1X0000005aJOUAY
1129,"Plaza Red ""Dry Creek Valley""",641,,United States,California,Red wine,a0F1X0000005asNUAQ
7427,"Meursault 1er Cru ""Sous le dos d'Ane""",1168,,France,Burgundy,White wine,a0F1X0000005aTWUAY
9285,"Sauternes ""Beaulort""",3873,,France,Sauternes,Sweet wine,a0F1X0000005afqUAA
7206,Seguin,2936,,France,Bordeaux,Red wine,a0F1X0000005aHKUAY
7205,Saint Emilion Grand Cru,3927,,France,Bordeaux,Red wine,a0F1X0000005aqWUAQ
10440,"Riesling Trocken GG ""Felsenberg""",1575,,Germany,Nahe,White wine,a0F1X0000005ao1UAA
3675,"Sancerre ""Les Quarterons""",1728,,France,Loire,White wine,a0F1X0000005aoCUAQ
3647,Kirchberg de Barr,1710,,France,Alsace,White wine,a0F1X0000005amZUAQ
9898,"Shiraz ""Barossa""",3149,,Australia,South Australia,Red wine,a0F1X0000005ajuUAA
3676,"Côte de Nuits-Villages ""Les Monts de Boncourt""",1199,,France,Burgundy,White wine,a0F1X0000005aQCUAY
6625,Octava Bassa,2735,,Argentina,Mendoza,Red wine,a0F1X0000005a8JUAQ
3674,"Vintage Extra Brut Grand Cru ""Aÿ La Pelle""",700,,France,Champagne,Sparkling wine,a0F1X0000005amzUAA
9899,Vignelaure Rosé,3254,,France,Provence,Rose,a0F1X0000005aMFUAY
9546,"Côte-Rôtie ""Améthyste""",2388,,France,Rhone,Red wine,a0F1X0000005ar5UAA
9549,"Meursault ""Les Narvaux""",3630,,France,Burgundy,White wine,a0F1X0000005aTSUAY
3670,Riesling,833,,Austria,Kamptal,White wine,a0F1X0000005ao3UAA
10113,"Riesling Spätlese ""Graacher Domprobst - Versteigerung""",1286,,Germany,Mosel,White wine,a0F1X0000005asLUAQ
3668,Marquis de Seynac,1724,,France,South West France,Sweet wine,a0F1X0000005agVUAQ
9287,"Champoux Vineyard ""Horse Heaven Hills""",3567,,United States,Washington,Red wine,a0F1X0000005a9RUAQ
10114,"Bianco ""Munjebel""",1397,,Italy,Sicily,White wine,a0F1X0000005aXuUAI
9299,"Late Harvest Semilon ""Crepuscule""",3575,,United States,California,Sweet wine,a0F1X0000005apEUAQ
3717,"Gewurztraminer ""Jubilee Hugel""",261,,France,Alsace,White wine,a0F1X0000005aajUAA
3722,"Pinot Gris ""Grossi Laüe"" ",261,,France,Alsace,White wine,a0F1X0000005aajUAA
3728,"Riesling ""Jubilee Hugel""",261,,France,Alsace,White wine,a0F1X0000005aajUAA
3725,"Riesling Grand Cru ""Kirchberg de Ribeauvillé""",1748,,France,Alsace,White wine,a0F1X0000005afLUAQ
10442,Clos-Saint-Denis Grand Cru,1351,,France,Burgundy,Red wine,a0F1X0000005aQ0UAI
9547,"Arbois Rouge ""La Capitaine""",3093,,France,Jura,Red wine,a0F1X0000005aQjUAI
3727,"Gewurztraminer Grand Cru ""Osterberg""",1748,,France,Alsace,White wine,a0F1X0000005afLUAQ
9548,"Bourgueil ""La Petite Cave""",2659,,France,Loire,Red wine,a0F1X0000005asZUAQ
3723,"Riesling Grand Cru ""Altenberg de Bergheim""",1754,,France,Alsace,White wine,a0F1X0000005abkUAA
3721,"Pinot Gris Grand Cru ""Osterberg""",1752,,France,Alsace,White wine,a0F1X0000005aOnUAI
3724,"Pinot Gris Grand Cru ""Altenberg de Bergheim""",1754,,France,Alsace,White wine,a0F1X0000005abkUAA
3719,"Gewürztraminer Grand Cru ""Schoenenbourg""",1752,,France,Alsace,White wine,a0F1X0000005aOnUAI
3726,"Riesling ""Réserve Personnelle""",1748,,France,Alsace,White wine,a0F1X0000005afLUAQ
9292,Riesling Beerenauslese,2217,,Germany,Mosel,Sweet wine,a0F1X0000005aW1UAI
9901,Banyuls Rimage,3759,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aQuUAI
7208,Larmande,2938,,France,Bordeaux,Red wine,a0F1X0000005aJTUAY
3712,"Riesling GG ""Berg Roseneck""",106,,Germany,Rheingau,White wine,a0F1X0000005aeHUAQ
9718,"Barbera d'Asti Superiore ""Borschetto Vecchio""",3587,,Italy,Piemonte,Red wine,a0F1X0000005aZoUAI
9289,"Cabernet Sauvignon ""Dubrul Vineyard""",3569,,United States,Washington,Red wine,a0F1X0000005abHUAQ
9290,"Cabernet Sauvignon ""Infinity""",3557,,United States,California,Red wine,a0F1X0000005aipUAA
9295,La Tour Puymirand,3573,,France,Bordeaux,Sweet wine,a0F1X0000005aJlUAI
9300,"Iscider ""38 Brix""",3576,,Sweden,Sweden,Sweet wine,a0F1X0000005aC4UAI
9301,Blanc,590,,France,Vin de Pays,White wine,a0F1X0000005aglUAA
9297,"Cava ""De la Finca""",3514,,Spain,Catalonia,Sparkling wine,a0F1X0000005am3UAA
7209,Cairanne,312,,France,Rhone,Red wine,a0F1X0000005acYUAQ
9719,"Chateauneuf-du-Pape Rouge ""Cuvée Tradition""",2439,,France,Rhone,Red wine,a0F1X0000005aH0UAI
7210,Moulis,1115,,France,Bordeaux,Red wine,a0F1X0000005aG8UAI
9902,Torremilanos Gran Reserva,3760,,Spain,Castilla y León,Red wine,a0F1X0000005aXSUAY
9905,"Luberon Blanc ""Tradition""",3762,,France,South West France,White wine,a0F1X0000005aMBUAY
3799,"Gewurztraminer ""Vendanges Tardives""",1790,,France,Alsace,White wine,a0F1X0000005aqKUAQ
3800,"Pinot Gris ""Reserve Personnelle""",1790,,France,Alsace,White wine,a0F1X0000005aqKUAQ
9291,"Pinot Noir ""Strandline""",3570,,United States,Oregon,Red wine,a0F1X0000005aaBUAQ
10444,Pavillon Rouge,1804,,France,Bordeaux,Red wine,a0F1X0000005aKJUAY
3798,"Riesling GG ""Berg Schlossberg""",106,,Germany,Rheingau,White wine,a0F1X0000005aeHUAQ
3801,"Gewurtztraminer VT ""Hélios""",1752,,France,Alsace,White wine,a0F1X0000005aOnUAI
3802,"Riesling Grand Cru ""Kirchberg de Ribeauvillé - Selection de Grains Nobles""",1748,,France,Alsace,White wine,a0F1X0000005afLUAQ
9903,Luberon Rouge,3761,,France,South West France,Red wine,a0F1X0000005aGLUAY
3805,Chablis Bourgogne,1792,,France,Burgundy,White wine,a0F1X0000005aTiUAI
3845,"Saint-Aubin 1er Cru ""Chateniére""",1807,,France,Burgundy,White wine,a0F1X0000005aitUAA
10445,"Cabernet Sauvignon ""G. B. Crane Vineyard""",3961,,United States,California,Red wine,a0F1X0000005aq1UAA
9293,"Zinfandel Port Limited Release ""Lot XVIII""",3571,,United States,Oregon,Sweet wine,a0F1X0000005aFAUAY
8527,Bernard Raymond,3336,,France,Bordeaux,Red wine,a0F1X0000005aFdUAI
7437,CBS,2994,,United States,Beer & Spirits,Others,a0F1X0000005bihUAA
7438,Bourbon County,2995,,United States,Beer & Spirits,Others,a0F1X0000005bpEUAQ
9904,Luberon Blanc,3761,,France,South West France,White wine,a0F1X0000005aGLUAY
9911,le Page Blanc,3254,,France,Provence,White wine,a0F1X0000005aMFUAY
9294,Clos Bel Air,3572,,France,Bordeaux,Sweet wine,a0F1X0000005aGGUAY
9296,Rosemont,3574,,France,Bordeaux,Sweet wine,a0F1X0000005aLVUAY
3913,"Riesling Spätlese ""Kröver Steffensberg""",1837,,Germany,Mosel,White wine,a0F1X0000005aciUAA
9724,Sangiovese,494,,Italy,Tuscany,Red wine,a0F1X0000005aDFUAY
3915,"Riesling Spätlese ""Feinherb""",1837,,Germany,Mosel,White wine,a0F1X0000005aciUAA
9723,"Ruby Vintage Port ""Quinta de Ervamoira""",1208,,Portugal,Douro,Port,a0F1X0000005alxUAA
7439,Geuze,2342,,United States,Beer & Spirits,Others,a0F1X0000005azNUAQ
9722,"Cabernet ""360 Degrees""",3708,,United States,California,Red wine,a0F1X0000005afyUAA
9553,Vertigo,3631,,United States,California,Red wine,a0F1X0000005aBvUAI
3907,Aktionarswein,1835,,Germany,Mosel,White wine,a0F1X0000005aiFUAQ
10446,Cote-Rotie,2548,,France,Rhone,Red wine,a0F1X0000005akSUAQ
10447,Blason d'Issan,1341,,France,Bordeaux,Red wine,a0F1X0000005aHSUAY
3908,Elbling Sekt Trocken,1030,,Germany,Mosel,Sparkling wine,a0F1X0000005anKUAQ
3918,"Pinot Noir ""Précoce - Koloss""",1838,,Germany,Rheingau,Red wine,a0F1X0000005aolUAA
9906,"Tawny 20 Years Port ""Barão de Forrester""",1557,,Portugal,Douro,Port,a0F1X0000005aiqUAA
3994,Vintage Chardonnay Brut,1874,,South Africa,Western Cape,Sparkling wine,a0F1X0000005aoGUAQ
3995,"Brut ""Lessini Durello""",1875,,Italy,Veneto,Sparkling wine,a0F1X0000005aD0UAI
3988,"1er Cru ""A Rilly la Montagne""",1871,,France,Champagne,Sparkling wine,a0F1X0000005ajfUAA
9303,Domaine de l'A ,3578,,France,Bordeaux,Red wine,a0F1X0000005aQNUAY
3992,"Postumio ""100 Anniversario""",1872,,Italy,Lombardy,Sparkling wine,a0F1X0000005aCzUAI
10118,"Brut ""Excellence""",938,,France,Champagne,Sparkling wine,a0F1X0000005aZLUAY
9302,"Le Joyau ""Dominique Leandre-Chevalier""",3577,,France,Bordeaux,Red wine,a0F1X0000005aJxUAI
7443,"Pouilly-Fuissé ""Tradition""",1121,,France,Burgundy,White wine,a0F1X0000005aVMUAY
3996,"Brut ""Cuvée 735""",756,,France,Champagne,Sparkling wine,a0F1X0000005ab8UAA
3962,"Riesling Trocken GG ""Kirchspiel""",946,,Germany,Rheinhessen,White wine,a0F1X0000005asSUAQ
1212,"Cabernet Sauvignon ""Estate Reserve""",684,,United States,California,Red wine,a0F1X0000005a9FUAQ
4000,"Monbazillac ""Cuvée Madame""",1876,,France,South West France,Sweet wine,a0F1X0000005aLzUAI
3990,Brut Demi-Sec,1265,,France,Champagne,Sparkling wine,a0F1X0000005akmUAA
3999,SolAlto,3239,,Italy,Tuscany,Sweet wine,a0F1X0000005aX6UAI
3991,"Brut ""Special Cuvée""",762,,France,Champagne,Sparkling wine,a0F1X0000005aBpUAI
9554,Block B,3632,,United States,California,Red wine,a0F1X0000005aWXUAY
9725,"Rosso ""Unguercio""",3709,,Italy,Tuscany,Red wine,a0F1X0000005aDCUAY
7211,d'Olivier,2940,,France,Bordeaux,Red wine,a0F1X0000005ag5UAA
4033,"Bourgogne Vézelay ""Le nez de Muse""",1888,,France,Burgundy,White wine,a0F1X0000005aebUAA
4035,"Bourgogne ""Les Sétilles""",1807,,France,Burgundy,White wine,a0F1X0000005aitUAA
7446,"Chassagne-Montrachet 1er Cru Blanc ""La Boudriotte""",1231,,France,Burgundy,White wine,a0F1X0000005aUTUAY
2708,"Puligny-Montrachet 1er Cru ""Les Combettes""",1168,,France,Burgundy,White wine,a0F1X0000005aTWUAY
7445,"Santenay ""La Comme""",1217,,France,Burgundy,White wine,a0F1X0000005akdUAA
10449,"Bourgogne Blanc ""Les Violettes""",2412,,France,Burgundy,White wine,a0F1X0000005aPSUAY
9304,Pontac Monplaisir,3579,,France,Bordeaux,Red wine,a0F1X0000005aL8UAI
4034,Roero,1889,,Italy,Piemonte,Red wine,a0F1X0000005aZ1UAI
9909,Le Bistro Rouge,3763,,France,Languedoc-Roussillon,Red wine,a0F1X0000005ae4UAA
4036,Charmes-Chambertin,1893,,France,Burgundy,White wine,a0F1X0000005aUJUAY
7447,Gueuze,2341,,United States,Beer & Spirits,Others,a0F1X0000005b5uUAA
9726,"Cabernet Franc Old Vines ""Hacedor de Mundos""",3710,,Chile,Maule Valley,Red wine,a0F1X0000005aYzUAI
7448,Iris,2341,,United States,Beer & Spirits,Others,a0F1X0000005b5uUAA
9555,"Gigondas ""Les Souteyrades""",3633,,France,Rhone,Red wine,a0F1X0000005aUqUAI
10119,"Grande Cuvée ""166eme Édition""",3,,France,Champagne,Sparkling wine,a0F1X0000005ad4UAA
9910,Selection Exclusive Rouge,3764,,France,Vin de Pays,Red wine,a0F1X0000005aalUAA
1202,The One,680,,Italy,Veneto,Red wine,a0F1X0000005apnUAA
9306,Bel-Air La Royère,3582,,France,Bordeaux,Red wine,a0F1X0000005aFXUAY
4104,Moscato d'Oro,1916,,United States,California,White wine,a0F1X0000005amnUAA
131,"Vougeot 1er Cru ""Les Cras""",51,,France,Burgundy,Red wine,a0F1X0000005aQvUAI
1207,"Merlot ""Stanton Vineyard""",682,,United States,California,Red wine,a0F1X0000005aORUAY
4053,Nebro,1899,,Spain,Castilla y León,Red wine,a0F1X0000005aXTUAY
1203,Barbera d'Alba Sovrana,681,,Italy,Piemonte,Red wine,a0F1X0000005aAVUAY
1200,Columella,678,,South Africa,Western Cape,Red wine,a0F1X0000005aq3UAA
4069,"Chassagne-Montrachet 1er Cru ""La Maltroie""",1904,,France,Burgundy,White wine,a0F1X0000005aA7UAI
9556,Blank,3634,,France,Loire,White wine,a0F1X0000005adxUAA
1201,Klein Steenberg Red Blend,679,,South Africa,Western Cape,Red wine,a0F1X0000005ap1UAA
4068,"Grüner Veltliner ""Tradition""",833,,Austria,Kamptal,White wine,a0F1X0000005ao3UAA
9727,"Chardonnay ""Jayson""",3711,,United States,California,White wine,a0F1X0000005aj6UAA
9729,Syrah,3712,,United States,California,Red wine,a0F1X0000005aAEUAY
7212,Bel Air Fonroque,2941,,France,Bordeaux,Red wine,a0F1X0000005aFWUAY
4101,"Vintage ""Luminous""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
7215,Cru Bourgeois,2944,,France,Bordeaux,Red wine,a0F1X0000005aJbUAI
7214,Peyrouquet,2943,,France,Bordeaux,Red wine,a0F1X0000005aKyUAI
1252,"Chateauneuf-du-Pape ""Collection Charles Giraud""",697,,France,Rhone,Red wine,a0F1X0000005aUuUAI
3892,Beerenaulese Scheurebe,1831,,Austria,Burgenland,White wine,a0F1X0000005a9DUAQ
840,Trévallon Blanc,479,,France,Rhone,White wine,a0F1X0000005aRXUAY
1248,"Malbec ""Saurus Select""",695,,Argentina,Patagonia,Red wine,a0F1X0000005aWvUAI
9560,Mercurey,3636,,France,Burgundy,White wine,a0F1X0000005aGlUAI
10450,Côtes du Rhône,346,,France,Rhone,Red wine,a0F1X0000005aWEUAY
1250,"Barolo ""Fossati""",670,,Italy,Piemonte,Red wine,a0F1X0000005aBwUAI
1257,"Morillon ""Hochegg""",701,,Austria,Steiermark,Red wine,a0F1X0000005acgUAA
9307,Tour Saint Christophe,3581,,France,Bordeaux,Red wine,a0F1X0000005aM4UAI
994,Montagny 1er Cru - Les Chaniots - Cote Chalonnaise,567,,France,Burgundy,White wine,a0F1X0000005aPLUAY
10122,"Vintage Brut Nature 1er Cru ""Cumiéres""",1279,,France,Champagne,Sparkling wine,a0F1X0000005aYdUAI
459,"Riesling Kabinett ""Forster Kirchenstück""",263,,Germany,Pfalz,White wine,a0F1X0000005aVwUAI
219,"Riesling GG ""Frauenberg""",532,,Germany,Rheinhessen,White wine,a0F1X0000005aAWUAY
4115,"Riesling ""Brand"" ",235,,France,Alsace,White wine,a0F1X0000005aVTUAY
9912,"Vacqueyras ""La Grande Terre""",3765,,France,Rhone,Red wine,a0F1X0000005aUlUAI
217,"Riesling Trocken GG ""Kirchenstück""",532,,Germany,Rheinhessen,White wine,a0F1X0000005aAWUAY
1251,"Cotes-du-Rhone ""Les Quartz""",1244,,France,Rhone,Red wine,a0F1X0000005aeAUAQ
7213,de Pez,2942,,France,Bordeaux,Red wine,a0F1X0000005aHAUAY
