Id	Name	ProducerId	Appellation	Country	Region	WineType
8563	Pinot Noir "Little Creek Estate"	3345		Australia	South Australia	Red wine
10059	Black Label	192		Australia	South Australia	Red wine
8902	Volnay "Les Caillerets"	1350		France	Burgundy	Red wine
5099	Brut "Cuvée de Reserve"	2020		France	Champagne	Sparkling wine
262	Fixin 1er Cru "Clos Du Chapitre"	139		France	Burgundy	Red wine
9704	Chablis 1er Cru "Montmains - Vieilles Vignes"	3699		France	Burgundy	White wine
5177	Chianti Classico Riserva "Sorleone"	2261		Italy	Tuscany	Red wine
8566	Vintage Brut Nature 1er Cru	2530		France	Champagne	Sparkling wine
8108	Nuits-Saint-Georges 1er Cru "Aux Argillas"	481		France	Burgundy	Red wine
8478	Vintage Grand Cru "Comtesse Marie de France"	1377		France	Champagne	Sparkling wine
4651	Saint-Aubin Blanc 1er Cru "Les Murgers des Dents de Chien"	457		France	Burgundy	White wine
310	Bolgheri Rosso "Le Serre Nuove dell'Ornellaia"	2590		Italy	Tuscany	Red wine
9312	Vintage Rosé "Cristal"	428		France	Champagne	Sparkling wine
4970	Hagenau	1748		France	Alsace	White wine
8984	Riesling Auslese "Kiedrich Gräfenberg"	509		Germany	Rheinhessen	Sweet wine
6383	Red Blend "IX Estate"	2647		United States	California	Red wine
112	Moulinet	36		France	Bordeaux	Red wine
4379	Barolo "Anniversario"	439		Italy	Piemonte	Red wine
3702	Syrah "6th Sense"	1742		United States	California	Red wine
9818	Vintage "Cuvée Rare"	1265		France	Champagne	Sparkling wine
3802	Riesling Grand Cru "Kirchberg de Ribeauvillé - Selection de Grains Nobles"	1748		France	Alsace	White wine
1134	Cabernet Sauvignon "Yoeman"	645		United States	California	Red wine
1525	Cote Rotie	802		France	Rhone	Red wine
8864	Chablis 1er Cru "Beauroy"	481		France	Burgundy	White wine
6588	Bourgogne "Le nez de Muse"	1888		France	Burgundy	Red wine
6005	Tawny Port "Valriz"	2526		Portugal	Douro	Port
3635	Hautvillers Grande Cuvée 	1705		France	Champagne	Sparkling wine
7653	Puligny Montrachet "Le Trézin"	1139		France	Burgundy	White wine
3499	Chambolle-Musigny 1er Cru "Derrière La Grange"	453		France	Burgundy	Red wine
501	Gruaud Larose	97		France	Bordeaux	Red wine
9943	G.U.S	3782		United States	California	Red wine
412	Founder's Original Blend "The Original Yellow Label"	192		Australia	South Australia	Red wine
8413	Barbaresco "Valeirano"	3235		Italy	Piemonte	Red wine
6418	Barolo "Caterina"	2167		Italy	Piemonte	Red wine
10449	Bourgogne Blanc "Les Violettes"	2412		France	Burgundy	White wine
541	Ruby Vintage Fortified Wine	310		South Africa	Western Cape	Sweet wine
6365	Riesling Auslese "Wehlener Sonnenuhr"	716		Germany	Mosel	White wine
2409	Barolo "La Pira"	708		Italy	Piemonte	Red wine
7795	Extra Brut Grand Cru "Les Parcelles -12-"	3111		France	Champagne	Sparkling wine
7707	Chateauneuf-du-Pape "Cuvée Tradition - Cristia Collection"	3063		France	Rhone	Red wine
8953	Le Vin Le Plus Simplement	3446		France	Burgundy	Red wine
3756	Malbec Reserva	1770		Argentina	Mendoza	Red wine
5024	Barolo "La Serra"	821		Italy	Piemonte	Red wine
3033	Due, Seiuno Otto	1470		Italy	Tuscany	Red wine
2316	Chateauneuf-du-Pape Rouge "Cuvée Réservée"	53		France	Rhone	Red wine
1601	Vintage Blanc de Noirs	839		France	Champagne	Sparkling wine
1881	Cotes-du-Rhone "Les Vieilles Vignes"	969		France	Rhone	Red wine
1655	Chassagne-Montrachet 1er Cru "Les Verges"	860		France	Burgundy	White wine
413	Cabernet Franc "Savian"	229		Italy	Veneto	Red wine
4140	Riesling "Wintricher Ohligsberg"	1944		Germany	Mosel	White wine
3794	Saggi	1787		United States	Washington	Red wine
8844	Vintage Blanc de Blancs "Grand Couronnement"	1424		France	Champagne	Sparkling wine
1873	Can Blau	930		Spain	Catalonia	Red wine
10259	Sitia "Oikonomoy"	3905		Greece	Sitia	Red wine
4673	Morsi di Luce	3688		Italy	Sicily	Red wine
5467	Puligny-Montrachet "Le Trézin"	1372		France	Burgundy	White wine
5073	Fieuzal	2227		France	Bordeaux	Red wine
4313	Barolo "Mosconi - Chiara Boschis"	3263		Italy	Piemonte	Red wine
8790	Santenay 1er Cru "Clos Rousseau"	3406		France	Burgundy	Red wine
2801	Fontondi	1204		Italy	Tuscany	Red wine
4001	Barolo Riserva Speciale	1877		Italy	Piemonte	Red wine
4017	Barolo "Cerequio"	2468		Italy	Piemonte	Red wine
8670	Vintage Rosé "Rosé de Saigne Le Creux d'Enfer"	1417		France	Champagne	Sparkling wine
831	Black Label "33rd Vintage"	192		Australia	South Australia	Red wine
6758	Carteau Matras	3677		France	Bordeaux	Red wine
6233	 Barbaresco "Bordini"	2889		Italy	Piemonte	Red wine
6242	Grand Cru Bruocsella	2341		United States	Beer & Spirits	Others
10203	Bourgogne "Côte Chalonnaise"	3887		France	Burgundy	Red wine
4431	Lynch-Bages	2023		France	Bordeaux	Red wine
5984	Riesling "Kirchspiel"	2495		Germany	Rheinhessen	Red wine
1091	Riesling Spätlese "Hofberg"	94		Germany	Mosel	White wine
10076	Shiraz "Command"	3852		Australia	South Australia	Red wine
6296	Rosenberg 'Pinot Gris'	2624		France	Alsace	White wine
5537	Smith Haut Lafitte	485		France	Bordeaux	Red wine
1031	Côtes du Roussillon "Cuvée Lais"	586		France	Languedoc-Roussillon	Red wine
4679	Red Tuscan Table Wine	2106		Italy	Tuscany	Red wine
1679	Clos Saint Denis Grand Cru	870		France	Burgundy	Red wine
4507	Romanee St-Vivant	443		France	Burgundy	Red wine
6272	Syrah "Atlantis - Fe2O3-1c"	2170		United States	California	Red wine
891	Pinot Noir "Cerise Vineyard"	502		United States	California	Red wine
5405	Rosé de Gambrinus	2341		United States	Beer & Spirits	Others
1914	Selección Personal Carlos Moro	990		Spain	Castilla y León	Red wine
9738	Brut "Pinot Meunier"	1637		France	Champagne	Sparkling wine
10167	Vintage Rosé "Luminous"	1187		France	Champagne	Sparkling wine
9681	Etna Rosso "Prephylloxera - La Vigna di Don Peppino"	2856		Italy	Sicily	Red wine
5559	Kirsebær Vin	1933		Denmark	Denmark	Fruit wines
8608	Extra Brut "Efflorescence"	3353		France	Champagne	Sparkling wine
3520	Le Schlouk	1674		France	Alsace	White wine
4401	Albarolo	2012		Mexico	Valle de Guadalupe	Red wine
7441	Morgon "Roche du Py - Camille"	1745		France	Beaujolais	Red wine
5994	Rosso "Cardin"	241		Italy	Piemonte	Red wine
10438	Vintage Extra Brut	3959		France	Champagne	Sparkling wine
7247	Brunello di Montalcino "Vigna Scieno d'Asino"	580		Italy	Tuscany	Red wine
8642	Chambolle-Musigny 1er Cru "Les Groseilles"	874		France	Burgundy	Red wine
8425	Pinot Noir "Royal St. Robert"	3280		United States	California	Red wine
6078	Sales	2551		France	Bordeaux	Red wine
9509	Côte-Rôtie "Bonnivières"	3622		France	Rhone	Red wine
5149	Amarone Classico	2249		Italy	Veneto	Red wine
5784	Beaune 1er Cru "Les Teurons"	2434		France	Burgundy	Red wine
5276	Le Souvenir	2281		United States	California	White wine
4980	Beaune du Chateau 1er Cru	2210		France	Burgundy	Red wine
5723	Grande Cuvée Brut Nature	2411		France	Champagne	Sparkling wine
3583	Pie Franco	367		Spain	Murcia	Red wine
4440	Bourgogne Blanc Chardonnay	2029		France	Burgundy	White wine
7100	Morey-Saint-Denis "La Rue de Vergy"	80		France	Burgundy	Red wine
4672	Haut Sa Greniere	2100		France	Bordeaux	Red wine
8704	La Bota de Manzanilla "32"	3382		Spain	Andalucia	Sweet wine
9322	Riesling Trocken GG "Felseneck"	1575		Germany	Nahe	White wine
1453	Riesling GG "Kirchberg"	785		Germany	Mosel	White wine
224	Riesling GG "Stolzenberg"	785		Germany	Mosel	White wine
10015	Black Label "Jimmy Watson Trophy"	192		Australia	South Australia	Red wine
1732	Vouvray Sec "Le Haut-Lieu"	897		France	Loire	White wine
524	Gewürztraminer Grand Cru "Hatschbourg"	3772		France	Alsace	White wine
3450	Lynch-Moussas	1288		France	Bordeaux	Red wine
8590	Vintage Extra Brut "Saignée de Sorbée"	1269		France	Champagne	Sparkling wine
9466	Nuits-St-Georges "Les Grandes Vignes"	849		France	Burgundy	Red wine
8512	Blaufränkisch "St. Laurent - Selection"	3323		Austria	Burgenland	Red wine
10011	La Gaffeliere	3819		France	Bordeaux	Red wine
10469	Rosso "Tirreno"	143		Italy	Tuscany	Red wine
7231	Vintage Rosé Réserve	468		France	Champagne	Sparkling wine
2701	Meursault 1er Cru "Goutte d'Or"	1352		France	Burgundy	White wine
3980	Bolgheri "Volpolo"	59		Italy	Tuscany	Red wine
1824	Riesling Trocken "Heerkretz"	619		Germany	Rheinhessen	White wine
9757	Brut "Extra Cuvée de Réserve"	754		France	Champagne	Sparkling wine
4656	Batailley	288		France	Bordeaux	Red wine
6041	Brut "Fleur de Lys"	2536		France	Champagne	Sparkling wine
2132	Chablis "Les Pargues - Vieilles Vignes"	1111		France	Burgundy	White wine
4646	Chassagne-Montrachet 1er Cru "Les Caillerets"	2089		France	Burgundy	White wine
9289	Cabernet Sauvignon "Dubrul Vineyard"	3569		United States	Washington	Red wine
3523	Terroir	1676		France	Bordeaux	Red wine
2062	Barolo "Duecorti"	1061		Italy	Piemonte	Red wine
3987	Savigny-les-Beaune 1er Cru	1870		France	Burgundy	Red wine
2329	Mercurey 1er Cru "Clos des Myglands"	77		France	Burgundy	Red wine
7687	Merlot "Festigia"	3047		Croatia	Istria	Red wine
1779	Brut Réserve 1er Cru	924		France	Champagne	Sparkling wine
10108	Syrah "Vintner's Reserve"	3310		United States	California	Red wine
4698	Lussac Saint-Émilion	2121		France	Bordeaux	Red wine
2693	Rioja Gran Reserva Especial "Castillo Ygay"	1348		Spain	Rioja	Red wine
8716	Beaune "Les Bressandes"	3350		France	Burgundy	White wine
9687	Extra Brut Grand Cru "Ambonnay- Le Bout du Clos"	2087		France	Champagne	Sparkling wine
3776	Cuculaia	1467		Italy	Tuscany	Red wine
7942	Clos de Vougeot Grand Cru "Près le Cellier"	85		France	Burgundy	Red wine
407	Negroamaro "Salento"	224		Italy	Puglia	Red wine
2431	Chateauneuf-du Pape "Vieilles Vignes"	1243		France	Rhone	Red wine
10093	Numanthia	2015		Spain	Castilla y León	Red wine
5686	Chateauneuf-du-Pape "Reserve des Celestins"	2405		France	Rhone	Red wine
3046	Riesling Classic	1477		Germany	Rheingau	White wine
3090	Chianti Classico Gran Selezione "San Lorenzo"	1156		Italy	Tuscany	Red wine
2072	Rieslaner Spätlese	95		Germany	Rheinhessen	White wine
2155	Haut Ferrand	3727		France	Bordeaux	Red wine
2229	Chardonnay "Ida C - Limited Edition"	3676		Argentina	Mendoza	White wine
9993	Tawny "DR Port L70"	3810		Portugal	Douro	Port
10417	Reserve des Princes	3457		France	Bordeaux	Red wine
6163	Haut-Manoir	2583		France	Bordeaux	Red wine
10327	Savennieres "Clos de la Hutte"	3922		France	Loire	White wine
7556	Ribera del Duero "Llanos del Almendro"	1972		Spain	Castilla y León	Red wine
7104	Volnay Champans 1er Cru	2905		France	Burgundy	Red wine
10067	Maranges 1er Cru "Les Clos Roussots"	3845		France	Burgundy	Red wine
9275	Ruby Vintage Port "Quinta da Foz"	3562		Portugal	Douro	Port
8255	Riesling Auslese "Bernkasteler Doctor"	3092		Germany	Mosel	White wine
6950	Vosne-Romanée 1er Cru "Les Rouges du Dessus"	2859		France	Burgundy	Red wine
2565	Vinyes Velles	1307		Spain	Catalonia	Red wine
10081	Tinto Mauro "Vendimia Seleccionada"	552		Spain	Castilla y León	Red wine
8575	Vintage Blanc de Blancs Grand Cru "Le Mesnil-sur-Oger"	1325		France	Champagne	Sparkling wine
6271	Grenache "Raven No. 1"	2170		United States	California	Red wine
8922	Pinotage	3438		South Africa	Western Cape	Red wine
8706	Puligny-Montrachet 1er Cru "Champ Canet"	845		France	Burgundy	White wine
6763	Bouquet	2770		Bulgaria	Bulgaria	Red wine
10176	Rosé 1er Cru	2618		France	Champagne	Sparkling wine
647	Merlot "La Ricolma"	995		Italy	Tuscany	Red wine
5266	Vosne-Romanée "Clos du Château"	441		France	Burgundy	Red wine
2818	Riesling "Clos St. Hune"	1790		France	Alsace	White wine
199	Clemensbusch	91		Germany	Mosel	White wine
9065	Tawny Colheita Port "FCP-edition"	1165		Portugal	Douro	Port
4544	Aged 40 Years	2036		France	Languedoc-Roussillon	Sweet wine
6765	Gammay	2770		Bulgaria	Bulgaria	Red wine
10101	Tisbe "Le Guaite di Noemi"	941		Italy	Veneto	Red wine
9902	Torremilanos Gran Reserva	3760		Spain	Castilla y León	Red wine
5835	Brutocao	2460		United States	California	Red wine
3371	Dogliani Superiore "Sori San Martino"	534		Italy	Piemonte	Red wine
3406	Riesling Spätlese "Niederhäuser Hermannshöhle"	1379		Germany	Nahe	White wine
4170	Riesling Spätlese Trocken "Kröver Kirchlay"	616		Germany	Mosel	White wine
4381	Sagrantino di Montefalco "Secco"	2001		Italy	Umbria	Red wine
9493	Blanc de Blancs "Le Corroy"	1277		France	Champagne	Sparkling wine
10236	Rioja "Merlot by Bodega la Encina"	3900		Spain	Rioja	Red wine
10293	Extra Brut Grand Cru "L'atavique"	68		France	Champagne	Sparkling wine
4444	Vandières Extra Brut "Autre Cru - Vallée de la Marne"	2032		France	Champagne	Sparkling wine
3199	Granodisale	1543		Italy	Piemonte	White wine
599	Barolo "Ceratti"	342		Italy	Piemonte	Red wine
6223	Galatrona	1851		Italy	Tuscany	Red wine
2685	Kirchberg de Ribeaville	1343		France	Alsace	White wine
7681	Merlot "Silente"	3042		Croatia	Istria	Red wine
455	Sporen "Hugel"	261		France	Alsace	White wine
2428	Lohsa	1241		Italy	Tuscany	Red wine
8750	Chateauneuf-du-Pape "Boisrenard"	806		France	Rhone	Red wine
2220	Chianti Classico "La Cassucia"	1156		Italy	Tuscany	Red wine
10181	Rosso "PT"	2852		Italy	Sicily	Red wine
5391	Puligny-Montrachet "Vigne des Hospices de Dijon - Cuvée de Maizière"	2058		France	Burgundy	Red wine
7044	Borovitza Orange Garden	2770		Bulgaria	Bulgaria	White wine
3975	Saint Vincent	1862		France	Bordeaux	Red wine
1386	Brut "Cuvée 736"	756		France	Champagne	Sparkling wine
4967	Gewurztraminer Réserve	1790		France	Alsace	White wine
8439	Meursault 1er Cru Blanc "Clos Richemont"	3287		France	Burgundy	White wine
3689	Ribera del Duero "Crianza"	1608		Spain	Castilla y León	Red wine
9188	Chardonnay "Pastorale Vineyard"	440		United States	California	White wine
9525	12 Years Old "Hibiki"	3624		United States	Beer & Spirits	Others
6472	Brunello di Montalcino "Tenuta Greppo"	1486		Italy	Tuscany	Red wine
6250	Pommard “Clos du Colombier”	2332		France	Burgundy	Red wine
5787	Coteaux Bourguignons "Chardonnay"	2436		France	Burgundy	White wine
8231	Gevrey Chambertin 1er Cru "Bel Air"	1197		France	Burgundy	Red wine
9112	Janus	42		France	Loire	White wine
8518	Chardonnay Reserva	3329		Spain	Navarra	White wine
8028	Puligny-Montrachet "Les Houilières"	3030		France	Burgundy	White wine
9592	Côtes du Jura Blanc "Les Cèdres"	1275		France	Jura	White wine
2459	Grüner Veltliner "Sol"	1259		Austria	Niederösterreich	White wine
10207	Cabernet Sauvignon "True Vineyard"	3890		United States	California	Red wine
5133	Barolo "Brea Vigna Ca' Mia"	882		Italy	Piemonte	Red wine
1112	Riesling Auslese "Projekt 156"	633		Germany	Mosel	White wine
9193	Pinot Noir Grande Reserve "Holzspur"	3522		Austria	Niederösterreich	Red wine
7670	Barolo "Serra"	349		Italy	Piemonte	Red wine
6494	Vintage Extra Brut "Clos Des Goisses"	2190		France	Champagne	Sparkling wine
2131	Segond de Durfort	1110		France	Bordeaux	Red wine
7888	Barbaresco Riserva	3145		Italy	Piemonte	Red wine
6554	Ngakirikiri	2702		New Zealand	Hawke's Bay	Red wine
576	Chianti Rufina Riserva "Lastricato"	321		Italy	Tuscany	Red wine
6485	Barbaresco "Currá"	1172		Italy	Piemonte	Red wine
10304	Pinot Blanc Blanc de Blancs "Le Champ du Clos"	1277		France	Champagne	Sparkling wine
7606	Vintage Grand Cru "Grand Vintage"	514		France	Champagne	Sparkling wine
7224	Mengoba "Las Botas"	2948		Spain	Castilla y León	Red wine
8719	Gevrey-Chambertin 1er Cru "Lavaut Saint-Jacques"	1390		France	Burgundy	Red wine
5001	Pechstein Forst	2218		Germany	Pfalz	White wine
9677	Barbaresco "Roncagliette"	3690		Italy	Piemonte	Red wine
4728	Moscato d'Asti	2136		Italy	Piemonte	Sweet wine
9390	Pauillac de Latour	201		France	Bordeaux	Red wine
5179	Côtes du Rhône "Première Côte"	1856		France	Rhone	Red wine
6269	White Blend "In The Abstract"	2170		United States	California	White wine
63	Romanée St. Vivant	5		France	Burgundy	Red wine
9241	Grenache Rosé "Fogdog"	440		United States	California	Rose
9612	Rivesaltes "Macabeu"	3651		France	Languedoc-Roussillon	Sweet wine
3988	1er Cru "A Rilly la Montagne"	1871		France	Champagne	Sparkling wine
10156	Gevrey-Chambertin "Clos du Meix des Ouches"	3383		France	Burgundy	Red wine
6001	Rouge "Cuvée Excellence"	2525		France	Bordeaux	Red wine
810	Riesling Auslese "Niederberg Helden"	469		Germany	Mosel	White wine
1186	Ribera del Duero Reserva Premium "6 Años"	672		Spain	Castilla y León	Red wine
6745	Aliter	2765		Italy	Tuscany	Red wine
1907	Brunello di Montalcino Riserva "Vigna di Pianrosso"	986		Italy	Tuscany	Red wine
7813	Saumur "Les Salles Martin"	1478		France	Loire	White wine
1812	Chateauneuf-du-Pape "Sanctus Sanctorum"	940		France	Rhone	Red wine
9724	Sangiovese	494		Italy	Tuscany	Red wine
1006	Vintage "Cuvée Nicolas Francois Billecart"	491		France	Champagne	Sparkling wine
147	Cabernet Sauvignon "Curtifreda"	63		Italy	Tuscany	Red wine
1731	Trosseau	894		France	Jura	Red wine
6252	Les Chanterelles	2332		France	Burgundy	Red wine
6290	La Chapelle de Bages	1079		France	Bordeaux	Red wine
611	Barolo "Virna"	353		Italy	Piemonte	Red wine
2491	Vintage 1er Cru "Vertus"	788		France	Champagne	Sparkling wine
8048	Chorey-Les-Beaune "Tue-Boeuf"	3030		France	Burgundy	Red wine
5264	Vosne-Romanée 1er Cru "Aux Reignots"	441		France	Burgundy	Red wine
6656	Syrah "The Beautiful"	2745		United States	Washington	Red wine
10488	Extra Brut Blanc de Blancs 1er Cru "L'échappée Belle"	3114		France	Champagne	Sparkling wine
3407	Riesling GG "Felsenberg"	1379		Germany	Nahe	White wine
6662	"League of Shadows"	2747		United States	California	Red wine
2788	Nuits-Saint-Georges 1er Cru "Aux Cras"	1381		France	Burgundy	Red wine
9301	Blanc	590		France	Vin de Pays	White wine
2181	Haut-Canteloup	3891		France	Bordeaux	Red wine
8514	Cotes du Roussillon "Les Vignerons de Passa"	3325		France	Languedoc-Roussillon	Red wine
9316	Barbera d'Asti Superiore "Barcarato"	3587		Italy	Piemonte	Red wine
9209	Rouge "A Ronca"	3532		France	Corsica	Red wine
217	Riesling Trocken GG "Kirchenstück"	532		Germany	Rheinhessen	White wine
9030	Spätburgunder GG "Schieferlay"	3469		Germany	Ahr	Red wine
6265	Male	2170		United States	California	Red wine
403	Banrock Station Reserve	220		Australia	South Eastern Australia	Red wine
10480	Etna Rosso "Annacare"	2353		Italy	Sicily	Red wine
7073	Cuvée Du Mariage Selection Prince Consort	2895		France	South West France	Red wine
6198	Carmenère "Armador - Estate Selection"	2595		Chile	Central Valley	Red wine
10496	Barbaresco "Vallegrande"	3983		Italy	Piemonte	Red wine
10339	Saint-Pierre-Bontemps	3929		France	Bordeaux	Red wine
10474	Pinot Nero "Muni"	2528		Italy	Veneto	Red wine
844	Musigny Grand Cru "Cuvée Vieilles Vignes"	482		France	Burgundy	Red wine
7000	Gattinara "Osso San Grato"	2875		Italy	Piemonte	Red wine
6404	Barolo "Bricco Fiasco"	2243		Italy	Piemonte	Red wine
7691	Conundrum	3048		United States	California	Red wine
2970	Hosanna	1444		France	Bordeaux	Red wine
8497	Shiraz "Long Row"	3314		Australia	South Australia	Red wine
9836	Rioja Blanc Reserva "Viña Tondonia"	2274		Spain	Rioja	White wine
5776	Priorat "Les Terrasses"	332		Spain	Catalonia	Red wine
3764	Classico Antico	1794		Italy	Tuscany	Red wine
1653	Chassagne-Montrachet 1er Cru "Chenevottes"	860		France	Burgundy	White wine
8672	Vintage Extra Brut 1er Cru "l'Année"	1344		France	Champagne	Sparkling wine
830	Haux	473		France	Bordeaux	Red wine
3908	Elbling Sekt Trocken	1030		Germany	Mosel	Sparkling wine
883	Chardonnay "Coddington"	499		New Zealand	Auckland	White wine
3634	Vintage Blanc de Blancs "Vertus"	1367		France	Champagne	Sparkling wine
679	Anaperenna	197		Australia	South Australia	Red wine
7749	Riesling Auslese "Erdener Prälat"	3095		Germany	Mosel	White wine
1292	Les Allées de Cantemerle	247	Haut-Medoc	France	Bordeaux	Red wine
7701	Brut "Almanach N. 1"	3058		France	Champagne	Sparkling wine
4450	Cuvee Jean Sirven	2055		France	Languedoc-Roussillon	Red wine
5925	Pinot Nero "Boschetto Rosso"	2497		Italy	Sicily	Red wine
523	Chablis 1er Cru "Vosgros"	303		France	Burgundy	White wine
1136	Cabernet Sauvignon "Vineman"	641		United States	California	Red wine
9975	Croix de Beaucaillou	3148		France	Bordeaux	Red wine
2807	Bourgogne "Les Champs d'Argent"	1381		France	Burgundy	Red wine
